"Seconds","X_Data","Y Data"
"19.392386198043823","55","0"
"19.442249298095703","30","0"
"19.49674153327942","36","12"
"19.54492950439453","354","507"
"19.63453722000122","448","507"
"19.664419651031494","808","1023"
"19.705689907073975","927","1023"
"19.756553411483765","967","1023"
"19.805243253707886","987","1023"
"19.85615110397339","656","507"
"19.905471086502075","551","507"
"19.97460174560547","295","172"
"0.0","318","507"
"1.681778907775879","436","507"
"1.7166895866394043","463","507"
"1.7565841674804688","480","507"
"1.7992491722106934","485","507"
"1.8484773635864258","255","156"
"1.9035837650299072","96","0"
"1.9484477043151855","45","0"
"2.001051187515259","368","508"
"2.0549161434173584","442","508"
"2.1050729751586914","475","508"
"2.153367280960083","479","508"
"2.2060863971710205","489","507"
"2.2551963329315186","411","397"
"2.324712038040161","397","391"
"2.3606173992156982","457","507"
"2.4066169261932373","477","508"
"2.476996421813965","481","508"
"2.5129010677337646","487","508"
"2.5636677742004395","480","496"
"2.613499879837036","352","305"
"2.662086248397827","452","505"
"2.712477445602417","475","508"
"2.762294292449951","483","507"
"2.8161442279815674","483","508"
"2.8655340671539307","490","507"
"2.9156887531280518","484","507"
"2.990182638168335","491","507"
"3.0260872840881348","377","341"
"3.0679771900177","355","344"
"3.1198360919952393","336","348"
"3.1728739738464355","443","508"
"3.2209296226501465","470","508"
"3.271449327468872","463","476"
"3.3216490745544434","303","239"
"3.373044490814209","256","238"
"3.421961784362793","246","238"
"3.4763522148132324","413","508"
"3.5243098735809326","462","508"
"3.5746254920959473","475","508"
"3.6273233890533447","487","507"
"3.6783900260925293","482","506"
"3.7295644283294678","490","508"
"3.778536796569824","488","508"
"3.829427719116211","494","508"
"3.880915880203247","394","372"
"3.93039870262146","462","508"
"3.9794788360595703","477","508"
"4.024700403213501","485","508"
"4.071298837661743","487","508"
"4.1253485679626465","487","508"
"4.175027847290039","493","507"
"4.223783493041992","487","508"
"4.294738054275513","488","508"
"4.3296966552734375","484","508"
"4.377704381942749","491","508"
"4.429135084152222","485","507"
"4.477424383163452","491","508"
"4.529657363891602","488","507"
"4.59710168838501","429","410"
"4.629017353057861","265","206"
"4.6811203956604","178","131"
"4.76143741607666","135","111"
"4.793403148651123","204","232"
"4.8397088050842285","232","250"
"4.889980792999268","410","508"
"4.9415061473846436","465","508"
"4.990415811538696","477","508"
"5.045516014099121","703","834"
"5.089991569519043","861","980"
"5.1420512199401855","848","863"
"5.1959757804870605","603","507"
"5.244498014450073","534","505"
"5.2964653968811035","361","291"
"5.347352504730225","290","254"
"5.397270441055298","424","507"
"5.44900107383728","468","508"
"5.512958765029907","782","964"
"5.578401565551758","917","1023"
"5.611314058303833","966","1023"
"5.656669616699219","987","1023"
"5.705024480819702","659","507"
"5.756180047988892","392","269"
"5.803910255432129","139","0"
"5.8539183139801025","57","0"
"5.891735792160034","38","0"
"5.9560322761535645","359","507"
"5.999016284942627","642","799"
"6.047805309295654","871","1023"
"6.116391181945801","952","1023"
"6.1506030559539795","974","1023"
"6.204365015029907","652","507"
"6.275566577911377","333","182"
"6.311465740203857","122","0"
"6.3510682582855225","56","0"
"6.401587247848511","33","0"
"6.453277587890625","360","507"
"6.506148099899292","775","1015"
"6.571232080459595","915","1023"
"6.6095147132873535","962","1023"
"6.6572370529174805","769","683"
"6.705894947052002","584","507"
"6.778769254684448","498","463"
"6.816066265106201","490","507"
"6.865142107009888","509","537"
"6.919195652008057","556","604"
"6.968814134597778","512","507"
"7.021609783172607","495","507"
"7.084716081619263","492","507"
"7.1119749546051025","493","507"
"7.168179512023926","490","509"
"7.232837438583374","488","507"
"7.277358293533325","485","507"
"7.318954229354858","491","507"
"7.367973804473877","485","507"
"7.437657356262207","492","507"
"7.471433639526367","488","507"
"7.547900199890137","357","300"
"7.573826551437378","442","504"
"7.621834993362427","475","508"
"7.6913604736328125","485","515"
"7.725232839584351","533","572"
"7.7727508544921875","501","507"
"7.826093912124634","494","507"
"7.8739025592803955","494","507"
"7.927529811859131","489","507"
"7.976826190948486","480","495"
"8.027829647064209","340","291"
"8.098253965377808","283","255"
"8.12882661819458","252","249"
"8.20402193069458","422","507"
"8.233997821807861","463","507"
"8.278909683227539","485","508"
"8.334224939346313","480","507"
"8.403783798217773","484","501"
"8.445775985717773","475","494"
"8.492873430252075","486","507"
"8.541795253753662","426","418"
"8.597295999526978","239","156"
"8.646040439605713","168","123"
"8.692706823348999","237","276"
"8.75198745727539","376","451"
"8.801746606826782","335","337"
"8.856061458587646","139","33"
"8.902171850204468","55","0"
"8.956995248794556","177","219"
"9.01025915145874","392","508"
"9.060446500778198","455","507"
"9.113431692123413","391","384"
"9.162805080413818","334","313"
"9.210765361785889","440","507"
"9.264670610427856","472","507"
"9.314638376235962","481","507"
"9.363704919815063","430","421"
"9.41682481765747","321","279"
"9.467783212661743","222","186"
"9.519351482391357","194","177"
"9.57067584991455","292","347"
"9.617547750473022","431","508"
"9.671937465667725","463","507"
"9.72126054763794","481","499"
"9.77102279663086","314","256"
"9.821832656860352","234","197"
"9.86801266670227","265","290"
"9.919249534606934","423","507"
"9.96937346458435","463","508"
"10.021214485168457","479","507"
"10.071438312530518","488","507"
"10.119313478469849","489","507"
"10.173861980438232","490","507"
"10.222205877304077","483","507"
"10.272400379180908","490","507"
"10.324649810791016","484","507"
"10.375739574432373","491","507"
"10.427799940109253","485","507"
"10.475736379623413","494","507"
"10.52535891532898","486","507"
"10.579410314559937","488","507"
"10.628317832946777","435","432"
"10.681678295135498","465","493"
"10.73169207572937","480","507"
"10.778069019317627","486","507"
"10.835173845291138","492","507"
"10.884725570678711","489","508"
"10.932892799377441","489","507"
"10.977826595306396","481","508"
"11.027790069580078","492","508"
"11.080250978469849","482","507"
"11.133261680603027","491","507"
"11.179527997970581","481","507"
"11.234077215194702","494","507"
"11.283370733261108","484","507"
"11.341212511062622","488","507"
"11.386092901229858","483","507"
"11.43403148651123","489","507"
"11.4892897605896","487","507"
"11.537158489227295","488","507"
"11.58165168762207","493","507"
"11.63427734375","487","507"
"11.685060739517212","489","507"
"11.73697566986084","481","507"
"11.785008192062378","492","507"
"11.83498215675354","483","507"
"11.888967037200928","493","507"
"11.941801309585571","483","507"
"11.995351791381836","496","507"
"12.042604923248291","486","507"
"12.091395616531372","489","507"
"12.143330812454224","485","507"
"12.210357427597046","489","507"
"12.246264457702637","488","507"
"12.294512271881104","487","507"
"12.360386371612549","494","507"
"12.399531364440918","486","507"
"12.460390090942383","490","507"
"12.496909141540527","483","507"
"12.551866292953491","493","507"
"12.60025954246521","483","507"
"12.653084993362427","493","507"
"12.704395055770874","487","507"
"12.758016586303711","495","507"
"12.81269121170044","483","507"
"12.861103057861328","487","507"
"12.914845943450928","486","507"
