"Seconds","X_Data","Y Data"
"6.3364458084106445","1023","0"
"6.401570558547974","513","508"
"6.4444639682769775","513","508"
"6.4903435707092285","513","703"
"6.542205572128296","513","334"
"6.5920727252960205","1023","0"
"6.641115188598633","450","1023"
"6.721416473388672","513","534"
"6.748342275619507","1022","201"
"6.812008380889893","509","1023"
"6.848281621932983","513","507"
"6.912554502487183","1023","112"
"6.946514844894409","508","802"
"6.995659589767456","601","128"
"7.048012733459473","513","508"
"7.113893508911133","513","507"
"7.153425931930542","926","0"
"7.200517177581787","513","508"
"7.266916036605835","513","508"
"7.304193019866943","1020","0"
"7.35459041595459","506","650"
"7.4263670444488525","513","507"
"7.459276437759399","513","508"
"7.507146120071411","351","876"
"7.5649919509887695","513","172"
"7.607930421829224","985","0"
"7.656473398208618","513","508"
"7.7098705768585205","739","0"
"7.759507417678833","549","508"
"7.810370206832886","513","871"
"7.860239505767822","841","0"
"7.912099838256836","896","181"
"7.962466478347778","513","513"
"8.013649463653564","977","0"
"8.06257438659668","856","291"
"8.113970756530762","513","507"
"8.168108463287354","1023","0"
"8.220754861831665","513","508"
"8.268625497817993","513","508"
"8.313846588134766","1023","0"
"8.369763851165771","513","508"
"8.417691469192505","513","508"
"8.472959041595459","1023","0"
"8.523074865341187","513","508"
"8.568653106689453","513","508"
"8.639612436294556","514","316"
"8.684455633163452","1021","0"
"8.72596526145935","1022","0"
"8.77782154083252","1023","0"
"8.8257417678833","1023","847"
"8.877264499664307","1023","1023"
"8.928231716156006","0","1023"
"8.97581434249878","0","507"
"9.052940607070923","513","0"
"9.085851430892944","1023","0"
"9.125402927398682","1023","1021"
"9.178980112075806","870","1023"
"9.259268760681152","83","452"
"9.294175863265991","513","0"
"9.339105129241943","1023","0"
"9.381942510604858","1023","1023"
"9.435840129852295","263","1023"
"9.48926305770874","79","360"
"9.531593799591064","626","0"
"9.58535885810852","1023","397"
"9.638296127319336","961","1023"
"9.689329862594604","0","1023"
"9.737460613250732","290","487"
"9.791117668151855","1020","0"
"9.85238528251648","1023","400"
"9.892627954483032","983","1023"
"9.960043907165527","0","930"
"9.994951009750366","321","209"
"10.046811819076538","1023","0"
"10.095702171325684","1023","940"
"10.144571781158447","513","1023"
"10.199086427688599","509","507"
"10.245385646820068","1023","0"
"10.294371128082275","1023","345"
"10.346819877624512","1023","1023"
"10.419639587402344","71","1023"
"10.449501514434814","513","507"
"10.530041694641113","610","0"
"10.564003229141235","1023","0"
"10.600931167602539","1023","1023"
"10.659430980682373","513","1023"
"10.702476739883423","513","507"
"10.753576755523682","1023","0"
"10.806396245956421","513","199"
"10.856263160705566","279","1023"
"10.905133962631226","513","507"
"10.957991123199463","513","263"
"11.008431196212769","399","983"
"11.056172132492065","513","507"
"11.108203411102295","1023","0"
"11.200085401535034","513","508"
"11.234991550445557","1000","0"
"11.261919021606445","977","473"
"11.308890581130981","496","656"
"11.362343788146973","513","507"
"11.411788702011108","513","519"
"11.480780363082886","0","898"
"11.511695384979248","524","0"
"11.563535213470459","541","300"
"11.616912364959717","513","507"
"11.667770624160767","927","0"
"11.714489221572876","467","507"
"11.771337985992432","513","507"
"11.820204019546509","949","0"
"11.868079662322998","281","508"
"11.921739339828491","59","579"
"11.969535827636719","513","508"
"12.021740913391113","361","508"
"12.073781251907349","513","507"
"12.129520416259766","1023","0"
"12.179383039474487","580","351"
"12.22555136680603","513","508"
"12.277438402175903","936","0"
"12.323714971542358","513","508"
"12.377077102661133","513","508"
"12.426305532455444","679","0"
"12.477339029312134","513","508"
"12.525410413742065","513","508"
"12.579625844955444","513","508"
"12.627266645431519","513","508"
"12.701826572418213","513","508"
"12.730372428894043","513","507"
"12.782244443893433","513","508"
"12.835101127624512","513","507"
"12.883973836898804","507","586"
"12.936881065368652","263","832"
"12.98531436920166","262","835"
"13.054480075836182","267","733"
"13.088798999786377","306","650"
"13.13866400718689","303","739"
"13.18953251838684","477","536"
"13.240903615951538","513","507"
"13.288944721221924","513","508"
"13.341819524765015","421","625"
"13.389784812927246","437","603"
"13.454526662826538","506","573"
"13.492523431777954","506","580"
"13.541362047195435","505","648"
"13.594218015670776","503","719"
"13.650068998336792","435","922"
"13.692198038101196","407","935"
"13.745671510696411","513","507"
"13.795457363128662","513","507"
"13.849809646606445","513","507"
"13.900674104690552","513","507"
"13.949031829833984","513","507"
"14.003064632415771","513","508"
"14.049942016601562","458","681"
"14.099809169769287","379","835"
"14.154668807983398","380","834"
"14.202918291091919","379","834"
"14.255210399627686","342","831"
"14.303892612457275","339","654"
"14.373519897460938","430","507"
"14.411020994186401","427","508"
"14.464667797088623","423","507"
"14.508108377456665","304","514"
"14.557933568954468","232","558"
"14.61623239517212","231","558"
"14.670615196228027","231","508"
"14.709509134292603","302","507"
"14.759376764297485","450","507"
"14.81274676322937","513","508"
"14.8604097366333","513","508"
"14.914681673049927","513","508"
"14.963616371154785","513","507"
"15.012238502502441","513","507"
"15.085175037384033","100","507"
"15.115106344223022","0","178"
"15.164849281311035","0","74"
"15.212909698486328","0","200"
"15.267062425613403","0","508"
"15.317219257354736","0","491"
"15.368704319000244","0","202"
"15.438777446746826","0","1"
"15.469691038131714","174","222"
"15.526539087295532","316","482"
"15.57042145729065","318","480"
"15.624365329742432","472","507"
"15.671342849731445","513","508"
"15.723660707473755","513","508"
"15.772994756698608","513","508"
"15.842854976654053","511","508"
"15.875798463821411","16","149"
"15.924301147460938","0","0"
"15.993424654006958","0","0"
"16.023805141448975","221","361"
"16.077232122421265","0","286"
"16.124707460403442","0","180"
"16.180777072906494","0","274"
"16.23416566848755","278","508"
"16.286027908325195","3","418"
"16.333900451660156","0","159"
"16.380775690078735","0","172"
"16.431071758270264","64","397"
"16.483418941497803","0","227"
"16.53207039833069","0","203"
"16.580779314041138","0","268"
"16.63533663749695","0","267"
"16.683256149291992","0","211"
"16.73796796798706","0","214"
"16.785460233688354","59","335"
"16.853219747543335","0","212"
"16.897791624069214","0","200"
"16.94657063484192","121","322"
"16.98962712287903","62","316"
"17.040425300598145","0","187"
"17.08816885948181","0","186"
"17.14366054534912","282","408"
"17.190526723861694","0","194"
"17.239393949508667","0","152"
"17.292253017425537","85","192"
"17.342470407485962","166","253"
"17.39732837677002","0","187"
"17.444408655166626","0","132"
"17.49727153778076","159","268"
"17.547251224517822","325","448"
"17.59964418411255","0","65"
"17.646628856658936","0","0"
"17.695160388946533","149","1"
"17.74801731109619","133","1"
"17.798884391784668","21","0"
"17.85373592376709","0","0"
"17.908591508865356","0","0"
"17.953667640686035","355","0"
"18.008563995361328","255","0"
"18.064093828201294","63","0"
"18.103984832763672","61","0"
"18.165447235107422","3","0"
"18.211323976516724","0","0"
"18.257201671600342","161","0"
"18.305073022842407","251","0"
"18.353942394256592","248","0"
"18.412890911102295","9","0"
"18.45604920387268","0","508"
"18.512333154678345","0","508"
"18.55935025215149","0","161"
"18.607503652572632","25","0"
"18.656857013702393","0","0"
"18.70697522163391","0","508"
"18.76587462425232","0","11"
"18.823711156845093","1","0"
"18.8725802898407","0","0"
"18.92344307899475","0","489"
"18.974320650100708","0","194"
"19.024240970611572","71","198"
"19.079291343688965","0","508"
"19.12650775909424","0","508"
"19.176324367523193","0","496"
"19.225179195404053","0","0"
"19.272931575775146","0","0"
"19.328173875808716","0","397"
"19.371724367141724","0","0"
"19.433735370635986","0","0"
"19.49457049369812","0","502"
"19.543125867843628","0","508"
"19.596984386444092","0","158"
"19.64212703704834","4","211"
"19.689998626708984","0","508"
"19.73931574821472","0","508"
"19.78818917274475","13","15"
"19.842194080352783","25","101"
"19.893250465393066","0","508"
"19.942511796951294","0","404"
"19.99540686607361","0","0"
