"Seconds","X_Data","Y Data"
"16.2322735786438","8","1023"
"16.332653045654297","1","1023"
"16.333650588989258","1","593"
"16.47722053527832","80","514"
"16.47722053527832","510","364"
"16.544048070907593","509","92"
"16.545044422149658","508","3"
"16.633930444717407","801","3"
"16.634923458099365","1022","2"
"16.769208431243896","1023","181"
"16.770203351974487","1023","517"
"16.842064380645752","1022","572"
"16.842064380645752","1023","760"
"16.985977172851562","541","516"
"16.986974000930786","509","515"
"17.047845602035522","508","470"
"17.04884696006775","662","85"
"17.15933132171631","981","0"
"17.15933132171631","1023","4"
"17.24124240875244","1023","151"
"17.243226289749146","1023","517"
"17.352652311325073","994","596"
"17.3536536693573","548","663"
"17.472517251968384","509","666"
"17.473516941070557","508","646"
"17.555602312088013","266","515"
"17.556599140167236","229","515"
"17.65362238883972","350","476"
"17.65564227104187","508","35"
"17.776671171188354","508","2"
"17.777668476104736","508","1"
"17.853796243667603","672","2"
"17.854804039001465","1022","2"
"18.00107765197754","1023","387"
"18.00207495689392","509","516"
"18.06442642211914","509","578"
"18.06542181968689","508","862"
"18.159019708633423","394","1010"
"18.159019708633423","42","1021"
"18.302863359451294","3","925"
"18.30386781692505","3","532"
"18.365695476531982","5","515"
"18.365695476531982","0","107"
"18.459444522857666","354","2"
"18.459444522857666","508","1"
"18.572311639785767","509","85"
"18.573276042938232","510","515"
"18.660356998443604","510","517"
"18.66135287284851","508","699"
"18.783194541931152","509","1023"
"18.784228086471558","509","1023"
"18.872060775756836","509","1023"
"18.872060775756836","509","1022"
"18.96952533721924","395","1023"
"18.97056221961975","233","1023"
"19.108824968338013","343","608"
"19.108824968338013","509","516"
"19.173691511154175","509","515"
"19.173691511154175","509","522"
"19.30175495147705","588","732"
"19.302754878997803","1022","983"
"19.380600452423096","1023","992"
"19.381596088409424","612","770"
"19.48394751548767","510","566"
"19.48491334915161","508","515"
"19.582021713256836","508","515"
"19.582021713256836","508","531"
"19.67908477783203","509","562"
"19.67908477783203","548","613"
"19.791157484054565","698","760"
"19.79215407371521","880","942"
"19.918030977249146","902","961"
"19.91899037361145","884","861"
"19.981980800628662","629","568"
"19.982978582382202","603","523"
"0.0","509","514"
"0.21442604064941406","508","514"
"0.21642041206359863","510","516"
"0.3331186771392822","509","516"
"0.3341062068939209","508","516"
"0.44381093978881836","508","514"
"0.4448094367980957","508","514"
"0.5600786209106445","508","515"
"0.5610654354095459","508","514"
"0.6568081378936768","510","515"
"0.6578071117401123","509","516"
"0.7216360569000244","510","516"
"0.7226331233978271","508","514"
"0.7904641628265381","508","514"
"0.7904641628265381","509","515"
"0.8647797107696533","508","514"
"0.865776538848877","509","514"
"0.9306032657623291","508","514"
"0.9316060543060303","510","516"
"0.9947552680969238","509","516"
"0.995753288269043","508","516"
"1.0556068420410156","508","514"
"1.0575878620147705","508","514"
"1.1224133968353271","508","515"
"1.1224133968353271","508","514"
"1.1832571029663086","510","515"
"1.1842491626739502","509","516"
"1.2490758895874023","510","516"
"1.2500715255737305","508","514"
"1.3129065036773682","508","514"
"1.476935625076294","509","516"
"1.6266958713531494","509","515"
"1.6276941299438477","508","514"
"1.6885294914245605","508","514"
"1.6895298957824707","508","514"
"1.7924957275390625","508","514"
"1.7924957275390625","509","514"
"1.9035301208496094","509","516"
"1.905508279800415","508","516"
"1.99161696434021","508","514"
"1.99161696434021","509","515"
"2.095503330230713","508","514"
"2.097496747970581","508","515"
"2.2266457080841064","508","514"
"2.2266457080841064","510","516"
"2.2984530925750732","509","516"
"2.2994627952575684","509","514"
"2.407111167907715","508","514"
"2.407111167907715","508","514"
"2.5037331581115723","508","514"
"2.504728317260742","508","514"
"2.610583782196045","509","515"
"2.6115808486938477","509","516"
"2.707920551300049","508","516"
"2.709916114807129","508","514"
"2.808602809906006","508","515"
"2.8095977306365967","508","514"
"2.9143154621124268","509","515"
"2.9153175354003906","508","514"
"3.0073060989379883","510","516"
"3.0082998275756836","509","516"
"3.117128849029541","509","514"
"3.118128538131714","508","514"
"3.2258694171905518","508","514"
"3.2268664836883545","508","514"
"3.3127593994140625","508","514"
"3.3137590885162354","509","516"
"3.413347005844116","509","516"
"3.4143786430358887","509","516"
"3.5449540615081787","508","514"
"3.5449540615081787","508","515"
"3.6294286251068115","508","514"
"3.6304259300231934","508","515"
"3.7506399154663086","509","514"
"3.7516367435455322","510","516"
"3.8330078125","508","516"
"3.834002733230591","508","514"
"3.9318020343780518","508","514"
"3.9327995777130127","508","514"
"4.036522626876831","508","515"
"4.037521600723267","508","514"
"4.126255512237549","509","516"
"4.1272547245025635","509","516"
"4.227066278457642","508","515"
"4.228071689605713","508","514"
"4.366816997528076","508","515"
"4.3678154945373535","508","514"
"4.42965030670166","509","514"
"4.42965030670166","509","514"
"4.5308027267456055","510","516"
"4.531834125518799","508","516"
"4.681788682937622","508","514"
"4.682788610458374","508","514"
"4.744619607925415","508","514"
"4.745654344558716","508","515"
"4.894357919692993","508","514"
"4.895395517349243","510","516"
"4.961182117462158","509","516"
"4.962177991867065","509","515"
"5.048951625823975","508","514"
"5.0499444007873535","509","515"
"5.153750896453857","508","514"
"5.154756307601929","509","514"
"5.2391321659088135","509","516"
"5.240130186080933","509","516"
"5.385217189788818","508","516"
"5.386213779449463","508","514"
"5.446050643920898","508","515"
"5.44704794883728","508","514"
"5.564188003540039","508","515"
"5.565218687057495","509","514"
"5.667065620422363","510","516"
"5.668061256408691","509","516"
"5.746240139007568","508","515"
"5.746240139007568","508","514"
"5.869044065475464","508","514"
"5.869044065475464","508","514"
"5.953693866729736","508","514"
"5.954692840576172","509","516"
"6.059266090393066","509","516"
"6.060262441635132","508","514"
"6.151447057723999","508","514"
"6.152427673339844","508","515"
"6.254868030548096","508","514"
"6.255862474441528","508","515"
"6.392890453338623","509","514"
"6.393891096115112","510","516"
"6.462745189666748","508","516"
"6.464327096939087","509","515"
"6.560896158218384","508","514"
"6.560896158218384","509","514"
"6.708655118942261","508","514"
"6.709491729736328","508","514"
"6.774338960647583","509","516"
"6.775319814682007","509","516"
"6.8657896518707275","508","515"
"6.866789817810059","508","514"
"6.994177579879761","508","515"
"6.994177579879761","508","514"
"7.084055423736572","509","515"
"7.0850584506988525","509","516"
"7.168827056884766","510","516"
"7.169826984405518","508","516"
"7.272839307785034","508","514"
"7.272839307785034","508","514"
"7.377767086029053","509","514"
"7.37880277633667","508","514"
"7.470656871795654","509","514"
"7.471694707870483","509","516"
"7.603528261184692","509","516"
"7.604513883590698","508","515"
"7.676623106002808","508","514"
"7.676623106002808","509","515"
"7.810369491577148","508","514"
"7.811405658721924","509","515"
"7.884170055389404","509","516"
"7.88516902923584","510","516"
"8.015557527542114","508","514"
"8.015557527542114","509","514"
"8.083709001541138","508","514"
"8.083709001541138","508","514"
"8.188425540924072","508","514"
"8.188425540924072","509","514"
"8.320821762084961","509","516"
"8.321848392486572","508","516"
"8.386679887771606","508","515"
"8.386679887771606","508","514"
"8.492366790771484","508","515"
"8.493366718292236","508","514"
"8.629175186157227","508","515"
"8.630175113677979","509","516"
"8.692063331604004","510","516"
"8.693097829818726","508","514"
"8.808401346206665","509","514"
"8.809436798095703","508","514"
"8.89189624786377","508","514"
"8.892890453338623","508","514"
"9.024157047271729","509","516"
"9.0251624584198","509","516"
"9.10565996170044","508","516"
"9.106656789779663","508","515"
"9.221351623535156","508","514"
"9.22234582901001","509","515"
"9.308604717254639","508","514"
"9.309638500213623","510","515"
"9.404919624328613","509","516"
"9.4059157371521","510","516"
"9.522915363311768","508","514"
"9.522915363311768","508","514"
"9.611913442611694","508","514"
"9.61294674873352","508","514"
"9.708897829055786","508","515"
"9.708897829055786","509","516"
"9.82381534576416","509","516"
"9.824812650680542","508","514"
"9.915992736816406","509","515"
"9.917026996612549","508","514"
"10.00898790359497","509","515"
"10.010984897613525","508","514"
"10.154096841812134","510","514"
"10.155094623565674","509","516"
"10.225907802581787","508","516"
"10.226900100708008","508","514"
"10.312542915344238","508","514"
"10.313541173934937","508","514"
"10.416459560394287","508","514"
"10.417458772659302","508","515"
"10.519119501113892","509","516"
"10.520078420639038","510","516"
"10.645152807235718","508","514"
"10.646175861358643","509","515"
"10.727200508117676","508","514"
"10.728197574615479","508","515"
"10.82428789138794","508","514"
"10.82428789138794","510","516"
"10.927376508712769","509","516"
"10.928420543670654","508","516"
"11.029611825942993","508","514"
"11.03057050704956","508","514"
"11.131371974945068","508","515"
"11.132368564605713","508","514"
"11.270909309387207","508","515"
"11.271942615509033","509","516"
"11.332746028900146","510","516"
"11.333739042282104","508","514"
"11.428634643554688","508","515"
"11.428634643554688","508","514"
"11.588784456253052","509","514"
"11.588784456253052","508","514"
"11.648624897003174","510","516"
"11.648624897003174","509","516"
"11.73760724067688","508","514"
"11.738604545593262","508","514"
"11.839559316635132","508","514"
"11.840553522109985","508","515"
"11.935896396636963","508","514"
"11.93689250946045","510","515"
"12.089850425720215","509","516"
"12.090848922729492","508","516"
"12.156710147857666","508","514"
"12.157668828964233","508","515"
"12.271573543548584","508","514"
"12.272568464279175","509","514"
"12.344427347183228","508","514"
"12.346421003341675","509","516"
"12.450586795806885","509","516"
"12.45158076286316","508","514"
"12.5779128074646","508","515"
"12.5779128074646","508","514"
"12.651211738586426","508","515"
"12.652208089828491","508","514"
"12.75351071357727","510","516"
"12.754499673843384","509","516"
"12.87926459312439","508","516"
"12.88125729560852","508","514"
"12.954429388046265","508","514"
"12.954429388046265","508","514"
"13.070233345031738","508","514"
"13.071228504180908","509","514"
"13.158271074295044","509","516"
"13.15932011604309","509","516"
"13.25829029083252","508","514"
"13.259285688400269","508","515"
"13.360485792160034","508","514"
"13.361519813537598","508","515"
"13.462470769882202","508","514"
"13.46347951889038","510","516"
"13.603618144989014","509","516"
"13.60461688041687","508","516"
"13.669959545135498","508","514"
"13.670960426330566","508","514"
"13.76312518119812","508","514"
"13.764119386672974","508","514"
"13.889289379119873","509","514"
"13.890284776687622","509","516"
"13.970388889312744","508","516"
"13.9713876247406","508","514"
"14.088539361953735","508","515"
"14.089537143707275","508","514"
"14.173048734664917","509","515"
"14.174047708511353","508","514"
"14.269875288009644","510","516"
"14.270881175994873","509","516"
"14.403475284576416","508","514"
"14.40447473526001","508","514"
"14.478273868560791","509","514"
"14.480269432067871","508","514"
"14.57892656326294","508","514"
"14.579922914505005","509","514"
"14.679822444915771","509","516"
"14.6808180809021","508","516"
"14.779446125030518","508","514"
"14.780442476272583","509","515"
"14.9175386428833","508","514"
"14.9175386428833","508","515"
"14.986248016357422","508","514"
"14.986248016357422","510","516"
"15.087628841400146","509","516"
"15.087628841400146","508","514"
"15.219057083129883","508","514"
"15.220056295394897","508","514"
"15.295901775360107","508","514"
"15.296898603439331","508","514"
"15.41495156288147","509","516"
"15.41594672203064","509","516"
"15.501717805862427","508","516"
"15.50271463394165","508","514"
"15.589520931243896","508","515"
"15.590520143508911","508","514"
"15.719876766204834","508","515"
"15.720912456512451","509","514"
"15.794918537139893","510","516"
"15.795920133590698","509","516"
"15.89761233329773","508","514"
"15.89761233329773","508","514"
"16.018016815185547","508","514"
"16.019013166427612","508","514"
"16.10697102546692","508","514"
"16.10796856880188","509","516"
"16.22546648979187","509","516"
"16.226465702056885","508","515"
"16.308569192886353","508","514"
"16.308569192886353","508","515"
"16.406784057617188","508","514"
"16.40778684616089","508","515"
"16.552699089050293","509","514"
"16.553696393966675","510","516"
"16.612542867660522","508","516"
"16.613537788391113","508","514"
"16.71194577217102","508","514"
"16.712940454483032","508","514"
"16.832000255584717","508","515"
"16.832996129989624","508","514"
"16.908174514770508","509","516"
"16.909175157546997","509","516"
"17.02179455757141","509","515"
"17.022791862487793","508","514"
"17.11466908454895","508","515"
"17.115660190582275","508","514"
"17.218146324157715","508","514"
"17.219144821166992","509","516"
"17.33117175102234","510","516"
"17.332168340682983","508","516"
"17.420615196228027","508","514"
"17.421615839004517","508","514"
"17.5623996257782","508","514"
"17.56339740753174","508","515"
"17.630226373672485","509","514"
"17.631230115890503","510","516"
"17.728365421295166","509","516"
"17.729363679885864","508","515"
"17.86059808731079","508","514"
"17.86159920692444","508","515"
"17.929648399353027","508","514"
"17.930647611618042","508","514"
"18.061928510665894","509","516"
"18.061928510665894","509","516"
"18.156189441680908","508","514"
"18.156189441680908","508","514"
"18.229501008987427","508","515"
"18.23049831390381","508","514"
"18.363894939422607","508","515"
"18.364887714385986","509","514"
"18.434107065200806","510","516"
"18.435104846954346","508","516"
"18.539342164993286","508","515"
"18.54033136367798","508","514"
"18.642517805099487","509","514"
"18.64348530769348","508","514"
"18.73769760131836","508","514"
"18.73769760131836","509","516"
"18.84188723564148","509","516"
"18.84188723564148","508","514"
"18.967787742614746","508","514"
"18.96878457069397","508","515"
"19.04358458518982","508","514"
"19.044724225997925","508","515"
"19.161399364471436","509","516"
"19.16238784790039","510","516"
"19.24874973297119","508","516"
"19.24874973297119","508","515"
"19.354186058044434","508","514"
"19.355185508728027","509","514"
"19.480071544647217","508","514"
"19.482067823410034","509","514"
"19.550187826156616","509","516"
"19.55117630958557","509","516"
"19.70576310157776","508","515"
"19.706759691238403","508","514"
"19.83142614364624","508","515"
"19.832423210144043","508","514"
"19.924177408218384","509","515"
"19.925174951553345","509","516"
"19.98701047897339","510","516"
"19.988006591796875","508","514"
